name,latitude_deg,longitude_deg,iso_country,iso_region,iata_code
Breiðdalsvík Airport,64.790037,-14.043927,IS,IS-7,BXV
Djúpivogur Airport,64.642372,-14.277297,IS,IS-7,DJU
Egilsstaðir Airport,65.28330231,-14.40139961,IS,IS-7,EGS
Fáskrúðsfjörður Airport,64.931456,-14.047957,IS,IS-7,FAS
Fagurhólsmýri Airport,63.87469864,-16.64109993,IS,IS-7,FAG
Grundarfjörður Airport,64.99140167,-23.22470093,IS,IS-3,GUU
Gjögur Airport,65.99530029,-21.32690048,IS,IS-4,GJR
Grímsey Airport,66.5458,-18.0173,IS,IS-6,GRY
Hólmavík Airport,65.70469666,-21.69639969,IS,IS-4,HVK
Hornafjörður Airport,64.295601,-15.2272,IS,IS-8,HFN
Holt Airport,66.01418043,-23.4416914,IS,IS-4,FLI
Húsavík Airport,65.952301,-17.426001,IS,IS-6,HZK
Krókstaðarmelar Airport,65.2664032,-20.84690094,IS,IS-5,HVM
Ingjaldssanður Airport,66.05000305,-23.69610023,IS,IS-4,HLO
Ísafjörður Airport,66.05809784,-23.13529968,IS,IS-4,IFJ
Keflavik International Airport,63.985001,-22.6056,IS,IS-2,KEF
Kópasker Airport,66.31079865,-16.4666996,IS,IS-6,OPA
Sauðárkrókur Airport,65.73169708,-19.57279968,IS,IS-5,SAK
Norðfjörður Airport,65.13189697,-13.74639988,IS,IS-7,NOR
Ólafsfjörður Airport,66.08329773,-18.66670036,IS,IS-6,OFJ
Patreksfjörður Airport,65.555801,-23.965,IS,IS-4,PFJ
Reykhólar Airport,65.45262909,-22.20611572,IS,IS-4,RHA
Rif Airport,64.91139984,-23.82309914,IS,IS-3,OLI
Raufarhöfn Airport,66.40640259,-15.91829967,IS,IS-6,RFN
Reykjavik Airport,64.12999725,-21.94059944,IS,IS-1,RKV
Reykjahlíð Airport,65.65579987,-16.91810036,IS,IS-6,MVA
Siglufjörður Airport,66.137847,-18.908157,IS,IS-6,SIJ
Stykkishólmur Airport,65.05809784,-22.7942009,IS,IS-3,SYK
Þingeyri Airport,65.87030029,-23.55999947,IS,IS-4,TEY
Þórshöfn Airport,66.218498,-15.3356,IS,IS-6,THO
Vestmannaeyjar Airport,63.42430115,-20.27890015,IS,IS-8,VEY
Vopnafjörður Airport,65.72059631,-14.85060024,IS,IS-7,VPN
Baleela Airport,11.19944444,28.52305556,SD,SD-13,BJE
Bahja Airport,19.87305556,56.06777778,OM,OM-WU,BJQ
Bentota River Waterdrome,6.431,79.996,LK,LK-1,BJT
Priština Adem Jashari International Airport,42.5728,21.035801,XK,XK-01,PRN
Bomai Airport,-6.373166667,144.637,PG,PG-CPK,BMH
Bamburi Airport,-3.983363,39.730982,KE,KE-300,BMQ
Bamu Airport,-7.8485,143.2433,PG,PG-WPD,BMZ
Baranof Warm Springs Float and Seaplane Base,57.088799,-134.833146,US,US-AK,BNF
Bodinumu Airport,-9.107777778,147.6667222,PG,PG-CPM,BNM
Bundi Airport,-5.742222222,145.2275,PG,PG-MPM,BNT
Rurenabaque Airport,-14.42790031,-67.49680328,BO,BO-B,RBQ
Baures Airport,-13.58333302,-63.58333206,BO,BO-B,BVL
Bolling Air Force Base,38.854049,-77.012046,US,US-DC,BOF
Brookings Airport,42.0746,-124.290001,US,US-OR,BOK
Bosset Airport,-7.237257,141.1063222,PG,PG-WPD,BOT
Boang Airport,-3.3834,153.2812,PG,PG-NIK,BOV
Batuna Aerodrome,-8.562027778,158.1193056,SB,SB-WE,BPF
Bartlett Cove Seaplane Base,58.4552002,-135.8849945,US,US-AK,BQV
Glauber de Andrade Rocha Airport,-14.907885,-40.914804,BR,BR-BA,VDC
Alenquer Municipal Airport,-1.917,-54.7231,BR,BR-PA,ALT
Bimini North Seaplane Base,25.7670002,-79.25,BS,BS-BI,NSB
Bensbach Airport,-8.858055556,141.2594444,PG,PG-WPD,BSP
Besakoa Airport,-15.6725,47.061667,MG,MG-M,BSV
Betong International Airport,5.79,101.15,TH,TH-95,BTZ
Bulolo Airport,-7.216286671,146.6495419,PG,PG-MPL,BUL
Esperadinha Airport,14.864306,-24.746,CV,CV-S,BVR
Hukuntsi Airport,-23.9897,21.758101,BW,BW-KG,HUK
Bawan Airport,-6.396944444,146.8816667,PG,PG-MPL,BWJ
Bewani Airport,-3.021666667,141.1652778,PG,PG-SAN,BWP
Blue Lagoon Seaplane Base,-16.943,177.368,FJ,FJ-W,BXL
Bunsil Airport,-5.7243,147.8667,PG,PG-MPL,BXZ
Orsha Airport - Balbasovo Air Base,54.439999,30.2967,BY,BY-VI,TXC
Boundary Airport,64.07830048,-141.1130066,US,US-AK,BYA
Bella Yella Airport,7.369166667,-9.993722222,LR,LR-LO,BYL
Beira Lake Seaplane Base,6.929444444,79.85416667,LK,LK-1,BYV
Hector Silva Airstrip,17.269603,-88.776496,BZ,BZ-CY,BCV
Big Creek Airport,16.519369,-88.407913,BZ,BZ-SC,BGK
Caye Caulker Airport,17.735015,-88.032862,BZ,BZ-BZ,CUK
Caye Chapel Airport,17.683792,-88.044985,BZ,BZ-BZ,CYC
Corozal Municipal Airport,18.38220024,-88.41190338,BZ,BZ-CZL,CZH
Dangriga Airport,16.98251,-88.230988,BZ,BZ-SC,DGA
Independence Airport,16.53456,-88.441615,BZ,BZ-SC,INB
Melinda Airport,17.00429916,-88.30419922,BZ,BZ-SC,MDB
Orange Walk Airport,18.04676628,-88.58386993,BZ,BZ-OW,ORZ
Placencia Airport,16.53695679,-88.36151123,BZ,BZ-SC,PLJ
Punta Gorda Airport,16.10239983,-88.8082962,BZ,BZ-TOL,PND
Sartaneja Airport,18.35610008,-88.13079834,BZ,BZ-CZL,SJX
John Greif II Airport,17.9139,-87.9711,BZ,BZ-CY,SPR
Matthew Spain Airport,17.185898,-89.009936,BZ,BZ-CY,SQS
Santa Cruz Airport,18.27210045,-88.45629883,BZ,BZ-CZL,STU
Silver Creek Airport,16.728338,-88.369174,BZ,BZ-SC,SVK
Sir Barry Bowen Municipal Airport,17.517239,-88.195775,BZ,BZ-BZ,TZA
Bazaruto Island Airport,-21.5411,35.4729,MZ,MZ-I,BZB
Bemolanga Airport,-17.6925,45.08883333,MG,MG-M,BZM
Saglek Airport,58.474312,-62.653999,CA,CA-NL,YSV
Stuart Island Airstrip,50.40944743,-125.1316166,CA,CA-BC,YRR
Mary River Aerodrome,71.324167,-79.356944,CA,CA-NU,YMV
Bedwell Harbour Seaplane Base,48.75,-123.2330017,CA,CA-BC,YBW
Tofino Harbour Seaplane Base,49.155,-125.91,CA,CA-BC,YTP
Nanaimo Harbour Water Airport,49.169813,-123.933845,CA,CA-BC,ZNA
Trail Airport,49.055599,-117.609001,CA,CA-BC,YZZ
Merritt Airport,50.12279892,-120.7470016,CA,CA-BC,YMB
Campbell River Seaplane Base,50.049999,-125.25,CA,CA-BC,YHH
Whistler/Green Lake Water Aerodrome,50.14360046,-122.9489975,CA,CA-BC,YWS
Bamfield Seaplane Base,48.83330154,-125.1330032,CA,CA-BC,YBF
Big Bay Seaplane Base,50.3923,-125.1372,CA,CA-BC,YIG
Chilko Lake (Tsylos Park Lodge) Airport,51.625797,-124.144478,CA,CA-BC,CJH
Pender Harbour Seaplane Base,49.623785,-124.024884,CA,CA-BC,YPT
Ocean Falls Seaplane Base,52.36669922,-127.7170029,CA,CA-BC,ZOF
Courtenay Airpark,49.679237,-124.98064,CA,CA-BC,YCA
Creston Valley Regional Airport - Art Sutcliffe Field,49.03689957,-116.4980011,CA,CA-BC,CFQ
Anahim Lake Airport,52.451501,-125.303776,CA,CA-BC,YAA
Douglas Lake Airport,50.16546005,-120.1712734,CA,CA-BC,DGF
Fort MacKay/Albian Aerodrome,57.22389984,-111.4189987,CA,CA-AB,JHL
Tahsis Seaplane Base,49.91669846,-126.6669998,CA,CA-BC,ZTS
Duncan Airport,48.754534,-123.709702,CA,CA-BC,DUQ
Sechelt-Gibsons Airport,49.46060181,-123.7190018,CA,CA-BC,YHS
Kitkatla Seaplane Base,53.79999924,-130.4329987,CA,CA-BC,YKK
Queen Charlotte City Seaplane Base,53.25282,-132.074214,CA,CA-BC,ZQS
Powell Lake Seaplane Base,49.88330078,-124.5329971,CA,CA-BC,WPL
Qualicum Beach Airport,49.3372,-124.393997,CA,CA-BC,XQU
Port Mcneill Airport,50.57559967,-127.0289993,CA,CA-BC,YMP
Rivers Inlet Seaplane Base,51.683985,-127.264044,CA,CA-BC,YRN
Sullivan Bay Seaplane Base,50.885359,-126.831069,CA,CA-BC,YTG
Mansons Landing Seaplane Base,50.06669998,-124.9830017,CA,CA-BC,YMU
Bella Bella/Shearwater Seaplane Base,52.150002,-128.08299,CA,CA-BC,YSX
Ganges Seaplane Base,48.8545,-123.4969,CA,CA-BC,YGG
Hartley Bay Seaplane Base,53.416698,-129.25,CA,CA-BC,YTB
Cache Creek-Ashcroft Regional Airport,50.775258,-121.321314,CA,CA-BC,YZA
Bella Bella (Campbell Island) Airport,52.185001,-128.156994,CA,CA-BC,ZEL
Cherrabun Airport,-18.91777778,125.5377778,AU,AU-WA,CBC
Alberni Valley Regional Airport,49.321899,-124.931,CA,CA-BC,YPB
Bob Quinn Lake Airport,56.966702,-130.25,CA,CA-BC,YBO
Tungsten (Cantung) Airport,61.95690155,-128.2030029,CA,CA-NT,TNS
Tumbler Ridge Airport,55.02500153,-120.9349976,CA,CA-BC,TUX
Williams Harbour Airport,52.567377,-55.784883,CA,CA-NL,YWM
Postville Airport,54.9105,-59.78507,CA,CA-NL,YSO
Black Tickle Airport,53.469836,-55.787501,CA,CA-NL,YBI
St. Lewis (Fox Harbour) Airport,52.37279892,-55.6739006,CA,CA-NL,YFX
Port Hope Simpson Airport,52.52809906,-56.28609848,CA,CA-NL,YHA
Rigolet Airport,54.17969894,-58.45750046,CA,CA-NL,YRG
Diavik Airport,64.51139832,-110.2890015,CA,CA-NT,DVK
Doris Lake,68.12527466,-106.5852814,CA,CA-NU,JOJ
Fairview Airport,56.08140183,-118.4349976,CA,CA-AB,ZFW
Jasper-Hinton Airport,53.319199,-117.752998,CA,CA-AB,YJP
Whatì Airport,63.13169861,-117.2460022,CA,CA-NT,YLE
Drayton Valley Industrial Airport,53.26580048,-114.9599991,CA,CA-AB,YDC
Fort McMurray / Mildred Lake Airport,57.05559921,-111.5739975,CA,CA-AB,NML
Conklin (Leismer) Airport,55.695301,-111.278999,CA,CA-AB,CFM
St. Paul Airport,53.99330139,-111.3799973,CA,CA-AB,ZSP
Taltheilei Narrows Airport,62.59809875,-111.5429993,CA,CA-NT,GSL
Macmillan Pass Airport,63.18109894,-130.2019959,CA,CA-YT,XMP
Great Bear Lake Airport,66.70310211,-119.7070007,CA,CA-NT,DAS
Fort Mackay / Firebag,57.275833,-110.976666,CA,CA-AB,YFI
Wekweètì Airport,64.190804,-114.077002,CA,CA-NT,YFJ
Donnelly Airport,55.7094,-117.094002,CA,CA-AB,YOE
Cheadle Airport,51.05749893,-113.6240005,CA,CA-AB,TIL
Okoyo Airport,-1.448330045,15.07330036,CG,CG-8,OKG
Craig Seaplane Base,55.47880173,-133.147995,US,US-AK,CGA
Cape Gloucester Airport,-5.458965,148.432417,PG,PG-WBK,CGC
Casiguran Airport,16.1941,122.0651,PH,PH-AUR,CGG
Gahcho Kue,63.435198,-109.144812,CA,CA-NT,GHK
Circle Hot Springs Airport,65.48549652,-144.6109924,US,US-AK,CHP
Chomley Seaplane Base,55.217,-132.21,US,US-AK,CIV
Laurie River Airport,56.24860001,-101.3040009,CA,CA-MB,LRQ
Hatchet Lake Airport,58.66249847,-103.538002,CA,CA-SK,YDJ
Kasba Lake Airport,60.29190063,-102.5019989,CA,CA-NT,YDU
Fort Reliance Seaplane Base,62.7,-109.167,CA,CA-NT,YFL
Cluff Lake Airport,58.39110184,-109.5159988,CA,CA-SK,XCL
Knee Lake Airport,54.915298,-94.798103,CA,CA-MB,YKE
Summer Beaver Airport,52.70859909,-88.54190063,CA,CA-ON,SUR
Crooked Creek Airport,61.86790085,-158.1349945,US,US-AK,CKD
Tisdale Airport,52.83670044,-104.0670013,CA,CA-SK,YTT
Wapekeka Airport,53.8492012,-89.57939911,CA,CA-ON,YAX
Wunnumin Lake Airport,52.89390182,-89.28919983,CA,CA-ON,WNN
Opapimiskan Lake Airport,52.6067009,-90.37689972,CA,CA-ON,YBS
North Spirit Lake Airport,52.49000168,-92.97109985,CA,CA-ON,YNO
Crane Island Airstrip,48.5978,-122.9979,US,US-WA,CKR
Cordova Municipal Airport,60.54389954,-145.727005,US,US-AK,CKU
North of Sixty Airport,60.31639862,-103.1289978,CA,CA-NT,YDW
Chicken Airport,64.07129669,-141.9519959,US,US-AK,CKX
New Cametá Airport,-2.2468,-49.56,BR,BR-PA,CMT
Caia Airport,-17.8331,35.3341,MZ,MZ-S,CMZ
Tangshan Sannühe Airport,39.71780014,118.0026245,CN,CN-13,TVS
Yuanmou Air Base,25.737499,101.882004,CN,CN-53,YUA
Zhangjiakou Ningyuan Airport,40.738602,114.93,CN,CN-13,ZQZ
Baoshan Yunrui Airport,25.053301,99.168297,CN,CN-53,BSD
Dazu Air Base,29.636227,105.773621,CN,CN-50,DZU
Lincang Boshang Airport,23.7381,100.025002,CN,CN-53,LNJ
Xigaze Peace Airport / Shigatse Air Base,29.3519,89.311401,CN,CN-54,RKZ
Panzhihua Bao'anying Airport,26.54,101.79852,CN,CN-51,PZI
Zigong Fengming Airport,29.376484,104.625789,CN,CN-51,ZKL
Foshan Shadi Airport,23.0833,113.07,CN,CN-44,FUO
Bazhong Enyang Airport,31.73842,106.644872,CN,CN-51,BZX
Xinyang Minggang Airport,32.540819,114.079141,CN,CN-41,XAI
Huizhou Pingtan Airport,23.049999,114.599998,CN,CN-44,HUZ
Shangluo Airport,33.708533,110.249284,CN,CN-61,DFA
Shaoguan Danxia Airport,24.9786,113.420998,CN,CN-44,HSC
Jinggangshan Airport,26.856899,114.737,CN,CN-36,JGS
Baise Youjiang Airport,23.7206,106.959999,CN,CN-45,AEB
Lianyungang Huaguoshan International Airport,34.41406,119.17899,CN,CN-32,LYG
Dongying Shengli Airport,37.50859833,118.788002,CN,CN-37,DOY
Xingcheng Air Base,40.580328,120.700374,CN,CN-21,XEN
Altay Xuedu Airport,47.749886,88.085808,CN,CN-65,AAT
Tianshui Maijishan Airport,34.559399,105.860001,CN,CN-62,THQ
Zhangye Ganzhou Airport,38.801899,100.675003,CN,CN-62,YZY
Morin Dawa Banner Airport,48.38745,124.43127,CN,CN-15,DWS
Shijiazhuang Luancheng Airport,37.91305,114.59166,CN,CN-13,LCT
Beijing Nanjiao Airport,39.48595,116.37236,CN,CN-11,NAY
Dandong Langtou Airport,40.0247,124.286003,CN,CN-21,DDG
Binzhou Daguo Airport,37.61055,117.885699,CN,CN-37,CBZ
Xigaze Dingri Airport,28.604567,86.798,CN,CN-54,DDR
Jiande Qiandaohu General Airport,29.360905,119.180829,CN,CN-33,JDE
Zhaodong Beidahuang General Airport,46.12779,125.77354,CN,CN-23,HLJ
Taiyuan Yaocheng Airport,37.50312,112.424126,CN,CN-14,TYC
Zhanjiang Wuchuan Airport,21.481667,110.590278,CN,CN-44,ZHA
Zhaosu Tianma Airport,43.1075,81.160556,CN,CN-65,ZFL
Nantong Xingdong International Airport,32.070801,120.975998,CN,CN-32,NTG
Bearskin Lake Airport,53.96559906,-91.02719879,CA,CA-ON,XBE
Natuashish Airport,55.913898,-61.184399,CA,CA-NL,YNP
White River Seaplane Base,48.6269,-85.223297,CA,CA-ON,YWR
Parry Sound Area Municipal Airport,45.2575,-79.829697,CA,CA-ON,YPD
Brockville - Thousand Islands Regional Tackaberry Airport,44.63940048,-75.75029755,CA,CA-ON,XBR
Kingfisher Lake Airport,53.01250076,-89.8553009,CA,CA-ON,KIF
Ogoki Post Airport,51.65859985,-85.90170288,CA,CA-ON,YOG
La Chorrera Airport,-0.733333,-73.01667,CO,CO-AMA,LCR
Las Cruces Airport,7.38322,-73.505402,CO,CO-SAN,SNT
Tarapacá Airport,-2.894722,-69.747222,CO,CO-AMA,TCD
Bar River Airport,46.42029953,-84.09220123,CA,CA-ON,YEB
Cape Orford Airport,-5.448333333,152.0819444,PG,PG-EBR,CPI
Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,45.173302,-80.137497,CA,CA-ON,YSI
Poplar Hill Airport,52.1133,-94.2556,CA,CA-ON,YHP
Keewaywin Airport,52.9911,-92.836403,CA,CA-ON,KEW
Reef Hueston Helicopter Landing,53.823101,-126.172228,CA,CA-BC,XVQ
Kirby Lake Airport,55.355598,-110.637001,CA,CA-AB,KFM
Sable Island Landing Strip,43.930951,-59.996147,CA,CA-NS,YSA
Lebel-sur-Quevillon Airport,49.03030014,-77.01719666,CA,CA-QC,YLS
Snap Lake Airport,63.593601,-110.905998,CA,CA-NT,YNX
La Sarre Airport,48.91719818,-79.1785965,CA,CA-QC,SSQ
Chisasibi Airport,53.80559921,-78.91690063,CA,CA-QC,YKU
Rentschler Heliport,41.7517,-72.6253,US,US-CT,EHT
Tête-à-la-Baleine Airport,50.67440033,-59.38359833,CA,CA-QC,ZTB
Kegaska Airport,50.19580078,-61.26580048,CA,CA-QC,ZKG
Chute-Des-Passes/Lac Margane Seaplane Base,49.9434,-71.138,CA,CA-QC,YWQ
Carutapera Airport,-1.225365,-46.019057,BR,BR-MA,CTP
Donaldson Airport,61.66220093,-73.3214035,CA,CA-QC,YAU
Ottawa / Rockcliffe Seaplane Base,45.46383295,-75.64254284,CA,CA-ON,TR7
La Romaine Airport,50.259701,-60.679401,CA,CA-QC,ZGS
Fontanges Airport,54.55390167,-71.1733017,CA,CA-QC,YFG
La Tabatière Airport,50.8307991,-58.9756012,CA,CA-QC,ZLT
Culion Airport,11.8553,119.9378,PH,PH-PLW,CUJ
Hollister Municipal Airport,36.8932991,-121.4100037,US,US-CA,HLI
Cape Vogel Airport,-9.67,150.0197222,PG,PG-MBA,CVL
Chitina Airport,61.582901,-144.427002,US,US-AK,CXC
Lefkoniko Airport / Geçitkale Air Base,35.235947,33.724358,CY,CY-03,GEC
Arctic Bay Airport,73.006101,-85.04616,CA,CA-NU,YAB
Cat Lake Airport,51.72719955,-91.82440186,CA,CA-ON,YAC
La Grande-3 Airport,53.57170105,-76.1964035,CA,CA-QC,YAR
Fort Frances Municipal Airport,48.655749,-93.44349,CA,CA-ON,YAG
La Grande-4 Airport,53.75469971,-73.6753006,CA,CA-QC,YAH
Alert Bay Airport,50.582199,-126.916,CA,CA-BC,YAL
Sault Ste Marie Airport,46.485001,-84.509399,CA,CA-ON,YAM
Kasabonika Airport,53.52470016,-88.64279938,CA,CA-ON,XKS
Kangirsuk Airport,60.02719879,-69.99919891,CA,CA-QC,YKG
Attawapiskat Airport,52.92750168,-82.43190002,CA,CA-ON,YAT
St. Anthony Airport,51.391909,-56.08321,CA,CA-NL,YAY
Tofino / Long Beach Airport,49.079833,-125.775583,CA,CA-BC,YAZ
Banff Airport,51.208222,-115.540624,CA,CA-AB,YBA
Kugaaruk Airport,68.534401,-89.808098,CA,CA-NU,YBB
Baie-Comeau Airport,49.1325,-68.204399,CA,CA-QC,YBC
Bella Coola Airport,52.387501,-126.596001,CA,CA-BC,QBC
Uranium City Airport,59.56140137,-108.4810028,CA,CA-SK,YBE
Bonnyville Airport,54.304199,-110.744003,CA,CA-AB,YBY
CFB Bagotville,48.33060074,-70.99639893,CA,CA-QC,YBG
Baker Lake Airport,64.29889679,-96.07779694,CA,CA-NU,YBK
Campbell River Airport,49.950802,-125.271004,CA,CA-BC,YBL
Tadoule Lake Airport,58.7061,-98.512199,CA,CA-MB,XTL
Brandon Municipal Airport,49.91,-99.951897,CA,CA-MB,YBR
Brochet Airport,57.8894,-101.679001,CA,CA-MB,YBT
Berens River Airport,52.358898,-97.018303,CA,CA-MB,YBV
Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,CA,CA-QC,YBX
Cartwright Airport,53.682501,-57.042303,CA,CA-NL,YRF
Cambridge Bay Airport,69.10810089,-105.1380005,CA,CA-NU,YCB
Cornwall Regional Airport,45.092637,-74.567724,CA,CA-ON,YCC
Nanaimo Airport,49.05497,-123.869863,CA,CA-BC,YCD
Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,CA,CA-ON,YCE
Castlegar/West Kootenay Regional Airport,49.29639816,-117.6320038,CA,CA-BC,YCG
Miramichi Airport,47.007801,-65.449203,CA,CA-NB,YCH
Chatham Kent Airport,42.3064003,-82.08190155,CA,CA-ON,XCM
Charlo Airport,47.990799,-66.330299,CA,CA-NB,YCL
Cochrane Airport,49.10559845,-81.01360321,CA,CA-ON,YCN
Kugluktuk Airport,67.816704,-115.143997,CA,CA-NU,YCO
Chetwynd Airport,55.68719864,-121.6269989,CA,CA-BC,YCQ
Cross Lake (Charlie Sinclair Memorial) Airport,54.61059952,-97.76080322,CA,CA-MB,YCR
Chesterfield Inlet Airport,63.34690094,-90.73110199,CA,CA-NU,YCS
Coronation Airport,52.07500076,-111.4449997,CA,CA-AB,YCT
Chilliwack Airport,49.153157,-121.939309,CA,CA-BC,YCW
Clyde River Airport,70.48609924,-68.51670074,CA,CA-NU,YCY
Fairmont Hot Springs Airport,50.331052,-115.873739,CA,CA-BC,YCZ
Dawson City Airport,64.04309845,-139.128006,CA,CA-YT,YDA
Burwash Airport,61.371101,-139.041,CA,CA-YT,YDB
Deer Lake Airport,49.21080017,-57.39139938,CA,CA-NL,YDF
Dease Lake Airport,58.42219925,-130.0319977,CA,CA-BC,YDL
Ross River Airport,61.97060013,-132.4230042,CA,CA-YT,XRR
Dauphin Barker Airport,51.10079956,-100.052002,CA,CA-MB,YDN
Dolbeau St Felicien Airport,48.7784996,-72.375,CA,CA-QC,YDO
Nain Airport,56.550778,-61.682224,CA,CA-NL,YDP
Dawson Creek Airport,55.74229813,-120.1829987,CA,CA-BC,YDQ
Edmonton International Airport,53.30970001,-113.5800018,CA,CA-AB,YEG
Arviat Airport,61.09420013,-94.07080078,CA,CA-NU,YEK
Elliot Lake Municipal Airport,46.35139847,-82.56140137,CA,CA-ON,YEL
Manitoulin East Municipal Airport,45.842435,-81.857595,CA,CA-ON,YEM
Estevan Airport,49.21030045,-102.9660034,CA,CA-SK,YEN
Fort Severn Airport,56.01890182,-87.67610168,CA,CA-ON,YER
Edson Airport,53.57889938,-116.4649963,CA,CA-AB,YET
Eureka Airport,79.99469757,-85.81420136,CA,CA-NU,YEU
Inuvik Mike Zubko Airport,68.30419922,-133.4830017,CA,CA-NT,YEV
Amos/Magny Airport,48.563903,-78.249702,CA,CA-QC,YEY
Fort Albany Airport,52.20140076,-81.69689941,CA,CA-ON,YFA
Iqaluit Airport,63.756402,-68.555801,CA,CA-NU,YFB
Fredericton Airport,45.8689003,-66.53720093,CA,CA-NB,YFC
Forestville Airport,48.74610138,-69.09719849,CA,CA-QC,YFE
Fort Hope Airport,51.56190109,-87.90779877,CA,CA-ON,YFH
Mont-Tremblant International Airport,46.409401,-74.779999,CA,CA-QC,YTM
Flin Flon Airport,54.67810059,-101.6819992,CA,CA-MB,YFO
Fort Resolution Airport,61.18080139,-113.6900024,CA,CA-NT,YFR
Fort Simpson Airport,61.7602005,-121.2369995,CA,CA-NT,YFS
Makkovik Airport,55.077335,-59.187942,CA,CA-NL,YMN
Texada Gillies Bay Airport,49.69419861,-124.5179977,CA,CA-BC,YGB
Fort Good Hope Airport,66.24079895,-128.651001,CA,CA-NT,YGH
Kingston Norman Rogers Airport,44.22529984,-76.59690094,CA,CA-ON,YGK
La Grande Rivière Airport,53.62530136,-77.70420074,CA,CA-QC,YGL
Gimli Industrial Park Airport,50.62810135,-97.04329681,CA,CA-MB,YGM
Gods Lake Narrows Airport,54.55889893,-94.49140167,CA,CA-MB,YGO
Gaspé (Michel-Pouliot) Airport,48.77529907,-64.47859955,CA,CA-QC,YGP
Geraldton Greenstone Regional Airport,49.77830124,-86.93939972,CA,CA-ON,YGQ
Îles-de-la-Madeleine Airport,47.425242,-61.778612,CA,CA-QC,YGR
Igloolik Airport,69.36470032,-81.81610107,CA,CA-NU,YGT
Havre-Saint-Pierre Airport,50.281898,-63.611401,CA,CA-QC,YGV
Kuujjuarapik Airport,55.2818985,-77.76529694,CA,CA-QC,YGW
Gillam Airport,56.35749817,-94.71060181,CA,CA-MB,YGX
Grise Fiord Airport,76.42610168,-82.90920258,CA,CA-NU,YGZ
Quaqtaq Airport,61.04639816,-69.61779785,CA,CA-QC,YQC
Hudson Bay Airport,52.81669998,-102.310997,CA,CA-SK,YHB
Vancouver Harbour Water Aerodrome,49.291265,-123.11717,CA,CA-BC,CXH
Dryden Regional Airport,49.831699,-92.744202,CA,CA-ON,YHD
Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,CA,CA-BC,YHE
Hearst René Fontaine Municipal Airport,49.71419907,-83.68609619,CA,CA-ON,YHF
Nemiscau Airport,51.69110107,-76.13559723,CA,CA-QC,YNS
Ulukhaktok Holman Airport,70.76280212,-117.8059998,CA,CA-NT,YHI
Gjoa Haven Airport,68.63559723,-95.84970093,CA,CA-NU,YHK
John C. Munro Hamilton International Airport,43.17359924,-79.93499756,CA,CA-ON,YHM
Hornepayne Municipal Airport,49.19309998,-84.7589035,CA,CA-ON,YHN
Hopedale Airport,55.448757,-60.228124,CA,CA-NL,YHO
Chevery Airport,50.46889877,-59.63669968,CA,CA-QC,YHR
Haines Junction Airport,60.7892,-137.546005,CA,CA-YT,YHT
Montréal / Saint-Hubert Airport,45.51750183,-73.41690063,CA,CA-QC,YHU
Hay River / Merlyn Carter Airport,60.83969879,-115.7829971,CA,CA-NT,YHY
Halifax / Stanfield International Airport,44.88079834,-63.50859833,CA,CA-NS,YHZ
Atikokan Municipal Airport,48.77389908,-91.63860321,CA,CA-ON,YIB
Digby / Annapolis Regional Airport,44.54584504,-65.78542471,CA,CA-NS,YDG
St Augustin Airport,51.21170044,-58.65829849,CA,CA-QC,YIF
Ivujivik Airport,62.41730118,-77.9253006,CA,CA-QC,YIK
Pond Inlet Airport,72.6832962,-77.96669769,CA,CA-NU,YIO
Island Lake Airport,53.85720062,-94.6536026,CA,CA-MB,YIV
Jasper Airport,52.996418,-118.060233,CA,CA-AB,YJA
Fort Liard Airport,60.2358017,-123.4690018,CA,CA-NT,YJF
St Jean Airport,45.29439926,-73.28109741,CA,CA-QC,YJN
Stephenville Airport,48.5442009,-58.54999924,CA,CA-NL,YJT
Kamloops Airport,50.70220184,-120.4440002,CA,CA-BC,YKA
Collins Bay Airport,58.23609924,-103.6780014,CA,CA-SK,YKC
Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,CA,CA-NT,LAK
Waterloo Airport,43.46080017,-80.37860107,CA,CA-ON,YKF
Kangiqsujuaq (Wakeham Bay) Airport,61.58860016,-71.92939758,CA,CA-QC,YWB
Key Lake Airport,57.2560997,-105.6179962,CA,CA-SK,YKJ
Schefferville Airport,54.80530167,-66.80529785,CA,CA-QC,YKL
Kincardine Municipal Airport,44.201401,-81.606697,CA,CA-ON,YKD
Akulivik Airport,60.8185997,-78.14859772,CA,CA-QC,AKV
Waskaganish Airport,51.47330093,-78.75830078,CA,CA-QC,YKQ
Kirkland Lake Airport,48.21030045,-79.98139954,CA,CA-ON,YKX
Kindersley Airport,51.51750183,-109.1809998,CA,CA-SK,YKY
Buttonville Municipal Airport,43.86220169,-79.37000275,CA,CA-ON,YKZ
Aupaluk Airport,59.29669952,-69.59970093,CA,CA-QC,YPJ
Lac La Biche Airport,54.77030182,-112.0319977,CA,CA-AB,YLB
Kimmirut Airport,62.848253,-69.877853,CA,CA-NU,YLC
Chapleau Airport,47.81999969,-83.34670258,CA,CA-ON,YLD
Lansdowne House Airport,52.1955986,-87.93419647,CA,CA-ON,YLH
